codice_scuola|tipo_assenza|scuola|regionale|nazione
"COIC803003"|"Altri"|5|4|4
"COIC803003"|"Maternità"|12|8|6
"COIC803003"|"malattia"|7|7|8
"COIC80400V"|"Altri"|3|4|4
"COIC80400V"|"Maternità"|5|8|6
"COIC80400V"|"malattia"|8|7|8
"COIC80600E"|"Altri"|7|4|4
"COIC80600E"|"Maternità"|19|8|6
"COIC80600E"|"malattia"|6|7|8
"COIC80700A"|"Altri"|3|4|4
"COIC80700A"|"Maternità"|8|8|6
"COIC80700A"|"malattia"|5|7|8
"COIC808006"|"Altri"|1|4|4
"COIC808006"|"Maternità"|7|8|6
"COIC808006"|"malattia"|2|7|8
"COIC809002"|"Altri"|4|4|4
"COIC809002"|"Maternità"|8|8|6
"COIC809002"|"malattia"|7|7|8
"COIC810006"|"Altri"|2|4|4
"COIC810006"|"Maternità"|8|8|6
"COIC810006"|"malattia"|12|7|8
"COIC811002"|"Altri"|2|4|4
"COIC811002"|"Maternità"|5|8|6
"COIC811002"|"malattia"|5|7|8
"COIC81200T"|"Altri"|5|4|4
"COIC81200T"|"Maternità"|4|8|6
"COIC81200T"|"malattia"|6|7|8
"COIC81300N"|"Altri"|2|4|4
"COIC81300N"|"Maternità"|10|8|6
"COIC81300N"|"malattia"|5|7|8
"COIC81400D"|"Altri"|20|4|4
"COIC81400D"|"Maternità"|6|8|6
"COIC81400D"|"malattia"|1|7|8
"COIC815009"|"Altri"|4|4|4
"COIC815009"|"Maternità"|10|8|6
"COIC815009"|"malattia"|11|7|8
"COIC816005"|"Altri"|2|4|4
"COIC816005"|"Maternità"|5|8|6
"COIC816005"|"malattia"|7|7|8
"COIC817001"|"Altri"|3|4|4
"COIC817001"|"Maternità"|13|8|6
"COIC817001"|"malattia"|7|7|8
"COIC81900L"|"Altri"|3|4|4
"COIC81900L"|"Maternità"|2|8|6
"COIC81900L"|"malattia"|5|7|8
"COIC82000R"|"Altri"|6|4|4
"COIC82000R"|"Maternità"|12|8|6
"COIC82000R"|"malattia"|7|7|8
"COIC82100L"|"Altri"|2|4|4
"COIC82100L"|"Maternità"|15|8|6
"COIC82100L"|"malattia"|6|7|8
"COIC82200C"|"Altri"|4|4|4
"COIC82200C"|"Maternità"|4|8|6
"COIC82200C"|"malattia"|9|7|8
"COIC823008"|"Altri"|2|4|4
"COIC823008"|"Maternità"|4|8|6
"COIC823008"|"malattia"|12|7|8
"COIC824004"|"Altri"|2|4|4
"COIC824004"|"Maternità"|16|8|6
"COIC824004"|"malattia"|6|7|8
"COIC82500X"|"Altri"|1|4|4
"COIC82500X"|"Maternità"|7|8|6
"COIC82500X"|"malattia"|7|7|8
"COIC82600Q"|"Altri"|2|4|4
"COIC82600Q"|"Maternità"|4|8|6
"COIC82600Q"|"malattia"|6|7|8
"COIC82700G"|"Altri"|2|4|4
"COIC82700G"|"Maternità"|6|8|6
"COIC82700G"|"malattia"|3|7|8
"COIC83000B"|"Altri"|2|4|4
"COIC83000B"|"Maternità"|8|8|6
"COIC83000B"|"malattia"|6|7|8
"COIC831007"|"Altri"|2|4|4
"COIC831007"|"Maternità"|16|8|6
"COIC831007"|"malattia"|10|7|8
"COIC832003"|"Altri"|2|4|4
"COIC832003"|"Maternità"|2|8|6
"COIC832003"|"malattia"|4|7|8
"COIC83300V"|"Altri"|1|4|4
"COIC83300V"|"Maternità"|0|8|6
"COIC83300V"|"malattia"|2|7|8
"COIC83400P"|"Altri"|5|4|4
"COIC83400P"|"Maternità"|11|8|6
"COIC83400P"|"malattia"|10|7|8
"COIC83500E"|"Altri"|1|4|4
"COIC83500E"|"Maternità"|11|8|6
"COIC83500E"|"malattia"|3|7|8
"COIC83600A"|"Altri"|3|4|4
"COIC83600A"|"Maternità"|10|8|6
"COIC83600A"|"malattia"|4|7|8
"COIC837006"|"Altri"|2|4|4
"COIC837006"|"Maternità"|11|8|6
"COIC837006"|"malattia"|5|7|8
"COIC838002"|"Altri"|2|4|4
"COIC838002"|"Maternità"|2|8|6
"COIC838002"|"malattia"|5|7|8
"COIC83900T"|"Altri"|2|4|4
"COIC83900T"|"Maternità"|4|8|6
"COIC83900T"|"malattia"|5|7|8
"COIC840002"|"Altri"|2|4|4
"COIC840002"|"Maternità"|7|8|6
"COIC840002"|"malattia"|4|7|8
"COIC84100T"|"Altri"|3|4|4
"COIC84100T"|"Maternità"|17|8|6
"COIC84100T"|"malattia"|5|7|8
"COIC84200N"|"Altri"|1|4|4
"COIC84200N"|"Maternità"|7|8|6
"COIC84200N"|"malattia"|5|7|8
"COIC84300D"|"Altri"|2|4|4
"COIC84300D"|"Maternità"|5|8|6
"COIC84300D"|"malattia"|4|7|8
"COIC844009"|"Altri"|4|4|4
"COIC844009"|"Maternità"|3|8|6
"COIC844009"|"malattia"|5|7|8
"COIC845005"|"Altri"|7|4|4
"COIC845005"|"Maternità"|11|8|6
"COIC845005"|"malattia"|12|7|8
"COIC846001"|"Altri"|3|4|4
"COIC846001"|"Maternità"|7|8|6
"COIC846001"|"malattia"|8|7|8
"COIC84700R"|"Altri"|2|4|4
"COIC84700R"|"Maternità"|4|8|6
"COIC84700R"|"malattia"|4|7|8
"COIC84800L"|"Altri"|11|4|4
"COIC84800L"|"Maternità"|3|8|6
"COIC84800L"|"malattia"|6|7|8
"COIC84900C"|"Altri"|3|4|4
"COIC84900C"|"Maternità"|1|8|6
"COIC84900C"|"malattia"|11|7|8
"COIC85000L"|"Altri"|2|4|4
"COIC85000L"|"Maternità"|6|8|6
"COIC85000L"|"malattia"|7|7|8
"COIC85100C"|"Altri"|4|4|4
"COIC85100C"|"Maternità"|8|8|6
"COIC85100C"|"malattia"|9|7|8
"COIC852008"|"Altri"|9|4|4
"COIC852008"|"Maternità"|5|8|6
"COIC852008"|"malattia"|6|7|8
"COIS00100G"|"Altri"|4|4|4
"COIS00100G"|"Maternità"|5|8|6
"COIS00100G"|"malattia"|6|7|8
"COIS00200B"|"Altri"|1|4|4
"COIS00200B"|"Maternità"|4|8|6
"COIS00200B"|"malattia"|5|7|8
"COIS003007"|"Altri"|2|4|4
"COIS003007"|"Maternità"|8|8|6
"COIS003007"|"malattia"|5|7|8
"COIS004003"|"Altri"|4|4|4
"COIS004003"|"Maternità"|7|8|6
"COIS004003"|"malattia"|8|7|8
"COIS00600P"|"Altri"|2|4|4
"COIS00600P"|"Maternità"|9|8|6
"COIS00600P"|"malattia"|6|7|8
"COIS00700E"|"Altri"|3|4|4
"COIS00700E"|"Maternità"|0|8|6
"COIS00700E"|"malattia"|5|7|8
"COMM06300Q"|"Altri"|2|4|4
"COMM06300Q"|"Maternità"|3|8|6
"COMM06300Q"|"malattia"|6|7|8
"COMM096003"|"Altri"|2|4|4
"COMM096003"|"Maternità"|3|8|6
"COMM096003"|"malattia"|5|7|8
"COMM14300B"|"Altri"|5|4|4
"COMM14300B"|"Maternità"|15|8|6
"COMM14300B"|"malattia"|17|7|8
"COPC020007"|"Altri"|5|4|4
"COPC020007"|"Maternità"|1|8|6
"COPC020007"|"malattia"|12|7|8
"COPM02000B"|"Altri"|3|4|4
"COPM02000B"|"Maternità"|8|8|6
"COPM02000B"|"malattia"|6|7|8
"COPM030002"|"Altri"|1|4|4
"COPM030002"|"Maternità"|2|8|6
"COPM030002"|"malattia"|3|7|8
"COPS02000A"|"Altri"|2|4|4
"COPS02000A"|"Maternità"|7|8|6
"COPS02000A"|"malattia"|8|7|8
"COPS030001"|"Altri"|2|4|4
"COPS030001"|"Maternità"|1|8|6
"COPS030001"|"malattia"|3|7|8
"COPS04000G"|"Altri"|3|4|4
"COPS04000G"|"Maternità"|2|8|6
"COPS04000G"|"malattia"|6|7|8
"COPS050006"|"Altri"|5|4|4
"COPS050006"|"Maternità"|2|8|6
"COPS050006"|"malattia"|3|7|8
"CORC010008"|"Altri"|4|4|4
"CORC010008"|"Maternità"|4|8|6
"CORC010008"|"malattia"|10|7|8
"CORI008012"|"Altri"|4|4|4
"CORI008012"|"Maternità"|6|8|6
"CORI008012"|"malattia"|5|7|8
"CORI060002"|"Altri"|4|4|4
"CORI060002"|"Maternità"|5|8|6
"CORI060002"|"malattia"|4|7|8
"COTD01000G"|"Altri"|8|4|4
"COTD01000G"|"Maternità"|0|8|6
"COTD01000G"|"malattia"|4|7|8
"COTF01000T"|"Altri"|2|4|4
"COTF01000T"|"Maternità"|1|8|6
"COTF01000T"|"malattia"|5|7|8
"CREE00100L"|"Altri"|6|4|4
"CREE00100L"|"Maternità"|10|8|6
"CREE00100L"|"malattia"|10|7|8
"CREE003008"|"Altri"|4|4|4
"CREE003008"|"Maternità"|12|8|6
"CREE003008"|"malattia"|9|7|8
"CREE004004"|"Altri"|4|4|4
"CREE004004"|"Maternità"|5|8|6
"CREE004004"|"malattia"|11|7|8
"CREE00600Q"|"Altri"|4|4|4
"CREE00600Q"|"Maternità"|9|8|6
"CREE00600Q"|"malattia"|3|7|8
"CREE00700G"|"Altri"|7|4|4
"CREE00700G"|"Maternità"|10|8|6
"CREE00700G"|"malattia"|4|7|8
"CREE012003"|"Altri"|9|4|4
"CREE012003"|"Maternità"|46|8|6
"CREE012003"|"malattia"|4|7|8
"CREE01400P"|"Altri"|1|4|4
"CREE01400P"|"Maternità"|6|8|6
"CREE01400P"|"malattia"|9|7|8
"CREE017006"|"Altri"|6|4|4
"CREE017006"|"Maternità"|3|8|6
"CREE017006"|"malattia"|6|7|8
"CREE01900T"|"Altri"|2|4|4
"CREE01900T"|"Maternità"|2|8|6
"CREE01900T"|"malattia"|8|7|8
"CREE02300D"|"Altri"|3|4|4
"CREE02300D"|"Maternità"|13|8|6
"CREE02300D"|"malattia"|7|7|8
"CREE02700R"|"Altri"|4|4|4
"CREE02700R"|"Maternità"|2|8|6
"CREE02700R"|"malattia"|7|7|8
"CRIC80000P"|"Altri"|3|4|4
"CRIC80000P"|"Maternità"|4|8|6
"CRIC80000P"|"malattia"|6|7|8
"CRIC80100E"|"Altri"|2|4|4
"CRIC80100E"|"Maternità"|16|8|6
"CRIC80100E"|"malattia"|4|7|8
"CRIC80200A"|"Altri"|1|4|4
"CRIC80200A"|"Maternità"|5|8|6
"CRIC80200A"|"malattia"|10|7|8
"CRIC803006"|"Altri"|2|4|4
"CRIC803006"|"Maternità"|10|8|6
"CRIC803006"|"malattia"|8|7|8
"CRIC804002"|"Altri"|4|4|4
"CRIC804002"|"Maternità"|3|8|6
"CRIC804002"|"malattia"|7|7|8
"CRIC80500T"|"Altri"|2|4|4
"CRIC80500T"|"Maternità"|7|8|6
"CRIC80500T"|"malattia"|7|7|8
"CRIC80600N"|"Altri"|4|4|4
"CRIC80600N"|"Maternità"|9|8|6
"CRIC80600N"|"malattia"|6|7|8
"CRIC80700D"|"Altri"|2|4|4
"CRIC80700D"|"Maternità"|12|8|6
"CRIC80700D"|"malattia"|5|7|8
"CRIC808009"|"Altri"|8|4|4
"CRIC808009"|"Maternità"|7|8|6
"CRIC808009"|"malattia"|7|7|8
"CRIC809005"|"Altri"|4|4|4
"CRIC809005"|"Maternità"|15|8|6
"CRIC809005"|"malattia"|4|7|8
"CRIC810009"|"Altri"|2|4|4
"CRIC810009"|"Maternità"|14|8|6
"CRIC810009"|"malattia"|5|7|8
"CRIC811005"|"Altri"|1|4|4
"CRIC811005"|"Maternità"|0|8|6
"CRIC811005"|"malattia"|3|7|8
"CRIC812001"|"Altri"|1|4|4
"CRIC812001"|"Maternità"|12|8|6
"CRIC812001"|"malattia"|13|7|8
"CRIC81300R"|"Altri"|2|4|4
"CRIC81300R"|"Maternità"|15|8|6
"CRIC81300R"|"malattia"|5|7|8
"CRIC81400L"|"Altri"|3|4|4
"CRIC81400L"|"Maternità"|9|8|6
"CRIC81400L"|"malattia"|7|7|8
"CRIC81500C"|"Altri"|2|4|4
"CRIC81500C"|"Maternità"|11|8|6
"CRIC81500C"|"malattia"|3|7|8
"CRIS00100P"|"Altri"|2|4|4
"CRIS00100P"|"Maternità"|12|8|6
"CRIS00100P"|"malattia"|5|7|8
"CRIS00200E"|"Altri"|8|4|4
"CRIS00200E"|"Maternità"|5|8|6
"CRIS00200E"|"malattia"|3|7|8
"CRIS00300A"|"Altri"|1|4|4
"CRIS00300A"|"Maternità"|8|8|6
"CRIS00300A"|"malattia"|5|7|8
"CRIS004006"|"Altri"|10|4|4
"CRIS004006"|"Maternità"|2|8|6
"CRIS004006"|"malattia"|5|7|8
"CRIS00600T"|"Altri"|4|4|4
"CRIS00600T"|"Maternità"|12|8|6
"CRIS00600T"|"malattia"|6|7|8
"CRIS00700N"|"Altri"|7|4|4
"CRIS00700N"|"Maternità"|2|8|6
"CRIS00700N"|"malattia"|1|7|8
"CRIS00800D"|"Altri"|1|4|4
"CRIS00800D"|"Maternità"|9|8|6
"CRIS00800D"|"malattia"|5|7|8
"CRIS009009"|"Altri"|3|4|4
"CRIS009009"|"Maternità"|5|8|6
"CRIS009009"|"malattia"|4|7|8
"CRIS011009"|"Altri"|3|4|4
"CRIS011009"|"Maternità"|9|8|6
"CRIS011009"|"malattia"|6|7|8
"CRMM00100G"|"Altri"|3|4|4
"CRMM00100G"|"Maternità"|4|8|6
"CRMM00100G"|"malattia"|4|7|8
"CRMM004003"|"Altri"|2|4|4
"CRMM004003"|"Maternità"|6|8|6
"CRMM004003"|"malattia"|6|7|8
"CRMM00500V"|"Altri"|2|4|4
"CRMM00500V"|"Maternità"|0|8|6
"CRMM00500V"|"malattia"|5|7|8
"CRMM01500D"|"Altri"|2|4|4
"CRMM01500D"|"Maternità"|2|8|6
"CRMM01500D"|"malattia"|4|7|8
"CRMM02100R"|"Altri"|2|4|4
"CRMM02100R"|"Maternità"|8|8|6
"CRMM02100R"|"malattia"|6|7|8
"CRMM039002"|"Altri"|2|4|4
"CRMM039002"|"Maternità"|8|8|6
"CRMM039002"|"malattia"|8|7|8
"CRPC01000Q"|"Altri"|2|4|4
"CRPC01000Q"|"Maternità"|2|8|6
"CRPC01000Q"|"malattia"|4|7|8
"CRPC02000A"|"Altri"|2|4|4
"CRPC02000A"|"Maternità"|0|8|6
"CRPC02000A"|"malattia"|2|7|8
"CRPM02000E"|"Altri"|2|4|4
"CRPM02000E"|"Maternità"|1|8|6
"CRPM02000E"|"malattia"|9|7|8
"CRPS01000V"|"Altri"|2|4|4
"CRPS01000V"|"Maternità"|4|8|6
"CRPS01000V"|"malattia"|9|7|8
"CRPS02000D"|"Altri"|9|4|4
"CRPS02000D"|"Maternità"|6|8|6
"CRPS02000D"|"malattia"|11|7|8
"CRRI010004"|"Altri"|7|4|4
"CRRI010004"|"Maternità"|12|8|6
"CRRI010004"|"malattia"|5|7|8
"CRSL01000Q"|"Altri"|5|4|4
"CRSL01000Q"|"Maternità"|16|8|6
"CRSL01000Q"|"malattia"|9|7|8
"CRTD01000P"|"Altri"|10|4|4
"CRTD01000P"|"Maternità"|0|8|6
"CRTD01000P"|"malattia"|6|7|8
"CRTD020009"|"Altri"|3|4|4
"CRTD020009"|"Maternità"|2|8|6
"CRTD020009"|"malattia"|10|7|8
"CSEE001004"|"Altri"|3|4|4
"CSEE001004"|"Maternità"|1|3|6
"CSEE001004"|"malattia"|17|11|8
"CSEE00300Q"|"Altri"|6|4|4
"CSEE00300Q"|"Maternità"|0|3|6
"CSEE00300Q"|"malattia"|4|11|8
"CSEE00500B"|"Altri"|5|4|4
"CSEE00500B"|"Maternità"|4|3|6
"CSEE00500B"|"malattia"|10|11|8
"CSEE007003"|"Altri"|6|4|4
"CSEE007003"|"Maternità"|0|3|6
"CSEE007003"|"malattia"|7|11|8
"CSEE00800V"|"Altri"|6|4|4
"CSEE00800V"|"Maternità"|0|3|6
"CSEE00800V"|"malattia"|18|11|8
"CSEE01300A"|"Altri"|4|4|4
"CSEE01300A"|"Maternità"|1|3|6
"CSEE01300A"|"malattia"|17|11|8
"CSEE01800D"|"Altri"|5|4|4
"CSEE01800D"|"Maternità"|0|3|6
"CSEE01800D"|"malattia"|15|11|8
"CSEE02400R"|"Altri"|3|4|4
"CSEE02400R"|"Maternità"|0|3|6
"CSEE02400R"|"malattia"|5|11|8
"CSEE03700V"|"Altri"|2|4|4
"CSEE03700V"|"Maternità"|0|3|6
"CSEE03700V"|"malattia"|10|11|8
"CSEE04200A"|"Altri"|2|4|4
"CSEE04200A"|"Maternità"|3|3|6
"CSEE04200A"|"malattia"|15|11|8
"CSEE04700D"|"Altri"|4|4|4
"CSEE04700D"|"Maternità"|2|3|6
"CSEE04700D"|"malattia"|5|11|8
"CSEE05500C"|"Altri"|4|4|4
"CSEE05500C"|"Maternità"|3|3|6
"CSEE05500C"|"malattia"|10|11|8
"CSEE056008"|"Altri"|4|4|4
"CSEE056008"|"Maternità"|1|3|6
"CSEE056008"|"malattia"|10|11|8
"CSEE065003"|"Altri"|3|4|4
"CSEE065003"|"Maternità"|0|3|6
"CSEE065003"|"malattia"|12|11|8
"CSEE06900A"|"Altri"|5|4|4
"CSEE06900A"|"Maternità"|1|3|6
"CSEE06900A"|"malattia"|16|11|8
"CSEE07000E"|"Altri"|3|4|4
"CSEE07000E"|"Maternità"|5|3|6
"CSEE07000E"|"malattia"|17|11|8
"CSEE07100A"|"Altri"|3|4|4
"CSEE07100A"|"Maternità"|3|3|6
"CSEE07100A"|"malattia"|14|11|8
"CSEE07400T"|"Altri"|3|4|4
"CSEE07400T"|"Maternità"|0|3|6
"CSEE07400T"|"malattia"|16|11|8
"CSEE09800A"|"Altri"|4|4|4
"CSEE09800A"|"Maternità"|0|3|6
"CSEE09800A"|"malattia"|11|11|8
"CSEE11700E"|"Altri"|4|4|4
"CSEE11700E"|"Maternità"|0|3|6
"CSEE11700E"|"malattia"|9|11|8
"CSEE12000A"|"Altri"|3|4|4
"CSEE12000A"|"Maternità"|1|3|6
"CSEE12000A"|"malattia"|8|11|8
"CSEE12300T"|"Altri"|5|4|4
"CSEE12300T"|"Maternità"|1|3|6
"CSEE12300T"|"malattia"|5|11|8
"CSEE12400N"|"Altri"|4|4|4
"CSEE12400N"|"Maternità"|5|3|6
"CSEE12400N"|"malattia"|17|11|8
"CSEE134008"|"Altri"|5|4|4
"CSEE134008"|"Maternità"|3|3|6
"CSEE134008"|"malattia"|9|11|8
"CSEE13600X"|"Altri"|4|4|4
"CSEE13600X"|"Maternità"|4|3|6
"CSEE13600X"|"malattia"|15|11|8
"CSEE13700Q"|"Altri"|4|4|4
"CSEE13700Q"|"Maternità"|2|3|6
"CSEE13700Q"|"malattia"|15|11|8
"CSEE14500P"|"Altri"|5|4|4
"CSEE14500P"|"Maternità"|2|3|6
"CSEE14500P"|"malattia"|7|11|8
"CSEE14600E"|"Altri"|4|4|4
"CSEE14600E"|"Maternità"|2|3|6
"CSEE14600E"|"malattia"|8|11|8
"CSEE16000R"|"Altri"|4|4|4
"CSEE16000R"|"Maternità"|5|3|6
"CSEE16000R"|"malattia"|10|11|8
"CSEE172003"|"Altri"|3|4|4
"CSEE172003"|"Maternità"|6|3|6
"CSEE172003"|"malattia"|8|11|8
"CSEE17400P"|"Altri"|4|4|4
"CSEE17400P"|"Maternità"|0|3|6
"CSEE17400P"|"malattia"|10|11|8
"CSEE180002"|"Altri"|4|4|4
"CSEE180002"|"Maternità"|1|3|6
"CSEE180002"|"malattia"|12|11|8
"CSIC801002"|"Altri"|6|4|4
"CSIC801002"|"Maternità"|8|3|6
"CSIC801002"|"malattia"|4|11|8
"CSIC80200T"|"Altri"|5|4|4
"CSIC80200T"|"Maternità"|4|3|6
"CSIC80200T"|"malattia"|8|11|8
"CSIC80400D"|"Altri"|2|4|4
"CSIC80400D"|"Maternità"|0|3|6
"CSIC80400D"|"malattia"|13|11|8
"CSIC805009"|"Altri"|4|4|4
"CSIC805009"|"Maternità"|0|3|6
"CSIC805009"|"malattia"|8|11|8
"CSIC80800R"|"Altri"|3|4|4
"CSIC80800R"|"Maternità"|0|3|6
"CSIC80800R"|"malattia"|12|11|8
"CSIC80900L"|"Altri"|2|4|4
"CSIC80900L"|"Maternità"|0|3|6
"CSIC80900L"|"malattia"|13|11|8
"CSIC81000R"|"Altri"|7|4|4
"CSIC81000R"|"Maternità"|8|3|6
"CSIC81000R"|"malattia"|12|11|8
"CSIC81100L"|"Altri"|3|4|4
"CSIC81100L"|"Maternità"|5|3|6
"CSIC81100L"|"malattia"|10|11|8
"CSIC81200C"|"Altri"|7|4|4
"CSIC81200C"|"Maternità"|1|3|6
"CSIC81200C"|"malattia"|9|11|8
"CSIC813008"|"Altri"|4|4|4
"CSIC813008"|"Maternità"|0|3|6
"CSIC813008"|"malattia"|11|11|8
"CSIC814004"|"Altri"|6|4|4
"CSIC814004"|"Maternità"|0|3|6
"CSIC814004"|"malattia"|10|11|8
"CSIC81500X"|"Altri"|6|4|4
"CSIC81500X"|"Maternità"|1|3|6
"CSIC81500X"|"malattia"|6|11|8
"CSIC81700G"|"Altri"|4|4|4
"CSIC81700G"|"Maternità"|3|3|6
"CSIC81700G"|"malattia"|8|11|8
"CSIC81800B"|"Altri"|3|4|4
"CSIC81800B"|"Maternità"|2|3|6
"CSIC81800B"|"malattia"|7|11|8
"CSIC819007"|"Altri"|4|4|4
"CSIC819007"|"Maternità"|0|3|6
"CSIC819007"|"malattia"|19|11|8
"CSIC822003"|"Altri"|3|4|4
"CSIC822003"|"Maternità"|3|3|6
"CSIC822003"|"malattia"|12|11|8
"CSIC82300V"|"Altri"|2|4|4
"CSIC82300V"|"Maternità"|4|3|6
"CSIC82300V"|"malattia"|12|11|8
"CSIC82400P"|"Altri"|5|4|4
"CSIC82400P"|"Maternità"|6|3|6
"CSIC82400P"|"malattia"|12|11|8
"CSIC82600A"|"Altri"|11|4|4
"CSIC82600A"|"Maternità"|2|3|6
"CSIC82600A"|"malattia"|6|11|8
"CSIC827006"|"Altri"|7|4|4
"CSIC827006"|"Maternità"|2|3|6
"CSIC827006"|"malattia"|10|11|8
"CSIC828002"|"Altri"|2|4|4
"CSIC828002"|"Maternità"|5|3|6
"CSIC828002"|"malattia"|6|11|8
"CSIC82900T"|"Altri"|2|4|4
"CSIC82900T"|"Maternità"|0|3|6
"CSIC82900T"|"malattia"|9|11|8
"CSIC830002"|"Altri"|2|4|4
"CSIC830002"|"Maternità"|2|3|6
"CSIC830002"|"malattia"|6|11|8
"CSIC83100T"|"Altri"|4|4|4
"CSIC83100T"|"Maternità"|3|3|6
"CSIC83100T"|"malattia"|12|11|8
"CSIC83200N"|"Altri"|1|4|4
"CSIC83200N"|"Maternità"|0|3|6
"CSIC83200N"|"malattia"|9|11|8
"CSIC83300D"|"Altri"|5|4|4
"CSIC83300D"|"Maternità"|0|3|6
"CSIC83300D"|"malattia"|13|11|8
"CSIC834009"|"Altri"|9|4|4
"CSIC834009"|"Maternità"|0|3|6
"CSIC834009"|"malattia"|14|11|8
"CSIC835005"|"Altri"|5|4|4
"CSIC835005"|"Maternità"|1|3|6
"CSIC835005"|"malattia"|17|11|8
"CSIC836001"|"Altri"|4|4|4
"CSIC836001"|"Maternità"|2|3|6
"CSIC836001"|"malattia"|19|11|8
"CSIC83700R"|"Altri"|13|4|4
"CSIC83700R"|"Maternità"|2|3|6
"CSIC83700R"|"malattia"|15|11|8
"CSIC83800L"|"Altri"|3|4|4
"CSIC83800L"|"Maternità"|2|3|6
"CSIC83800L"|"malattia"|8|11|8
"CSIC84000L"|"Altri"|6|4|4
"CSIC84000L"|"Maternità"|0|3|6
"CSIC84000L"|"malattia"|7|11|8
"CSIC84100C"|"Altri"|8|4|4
"CSIC84100C"|"Maternità"|0|3|6
"CSIC84100C"|"malattia"|12|11|8
"CSIC842008"|"Altri"|7|4|4
"CSIC842008"|"Maternità"|4|3|6
"CSIC842008"|"malattia"|13|11|8
"CSIC84400X"|"Altri"|5|4|4
"CSIC84400X"|"Maternità"|2|3|6
"CSIC84400X"|"malattia"|15|11|8
"CSIC84600G"|"Altri"|9|4|4
"CSIC84600G"|"Maternità"|8|3|6
"CSIC84600G"|"malattia"|12|11|8
"CSIC84700B"|"Altri"|3|4|4
"CSIC84700B"|"Maternità"|0|3|6
"CSIC84700B"|"malattia"|17|11|8
"CSIC848007"|"Altri"|3|4|4
"CSIC848007"|"Maternità"|1|3|6
"CSIC848007"|"malattia"|11|11|8
"CSIC849003"|"Altri"|3|4|4
"CSIC849003"|"Maternità"|3|3|6
"CSIC849003"|"malattia"|12|11|8
"CSIC850007"|"Altri"|3|4|4
"CSIC850007"|"Maternità"|0|3|6
"CSIC850007"|"malattia"|5|11|8
"CSIC851003"|"Altri"|3|4|4
"CSIC851003"|"Maternità"|4|3|6
"CSIC851003"|"malattia"|7|11|8
"CSIC85200V"|"Altri"|3|4|4
"CSIC85200V"|"Maternità"|0|3|6
"CSIC85200V"|"malattia"|15|11|8
"CSIC85300P"|"Altri"|7|4|4
"CSIC85300P"|"Maternità"|1|3|6
"CSIC85300P"|"malattia"|7|11|8
"CSIC85400E"|"Altri"|6|4|4
"CSIC85400E"|"Maternità"|1|3|6
"CSIC85400E"|"malattia"|10|11|8
"CSIC85500A"|"Altri"|3|4|4
"CSIC85500A"|"Maternità"|1|3|6
"CSIC85500A"|"malattia"|7|11|8
"CSIC856006"|"Altri"|4|4|4
"CSIC856006"|"Maternità"|0|3|6
"CSIC856006"|"malattia"|10|11|8
"CSIC857002"|"Altri"|4|4|4
"CSIC857002"|"Maternità"|0|3|6
"CSIC857002"|"malattia"|7|11|8
"CSIC85800T"|"Altri"|4|4|4
"CSIC85800T"|"Maternità"|0|3|6
"CSIC85800T"|"malattia"|5|11|8
"CSIC85900N"|"Altri"|4|4|4
"CSIC85900N"|"Maternità"|1|3|6
"CSIC85900N"|"malattia"|10|11|8
"CSIC86000T"|"Altri"|5|4|4
"CSIC86000T"|"Maternità"|2|3|6
"CSIC86000T"|"malattia"|16|11|8
"CSIC86100N"|"Altri"|5|4|4
"CSIC86100N"|"Maternità"|1|3|6
"CSIC86100N"|"malattia"|11|11|8
"CSIC863009"|"Altri"|5|4|4
"CSIC863009"|"Maternità"|0|3|6
"CSIC863009"|"malattia"|8|11|8
"CSIC864005"|"Altri"|2|4|4
"CSIC864005"|"Maternità"|0|3|6
"CSIC864005"|"malattia"|7|11|8
"CSIC865001"|"Altri"|4|4|4
"CSIC865001"|"Maternità"|1|3|6
"CSIC865001"|"malattia"|11|11|8
"CSIC86600R"|"Altri"|3|4|4
"CSIC86600R"|"Maternità"|0|3|6
"CSIC86600R"|"malattia"|8|11|8
"CSIC86700L"|"Altri"|4|4|4
"CSIC86700L"|"Maternità"|5|3|6
"CSIC86700L"|"malattia"|14|11|8
"CSIC86800C"|"Altri"|7|4|4
"CSIC86800C"|"Maternità"|0|3|6
"CSIC86800C"|"malattia"|10|11|8
"CSIC869008"|"Altri"|6|4|4
"CSIC869008"|"Maternità"|2|3|6
"CSIC869008"|"malattia"|17|11|8
"CSIC87000C"|"Altri"|9|4|4
"CSIC87000C"|"Maternità"|3|3|6
"CSIC87000C"|"malattia"|13|11|8
"CSIC871008"|"Altri"|3|4|4
"CSIC871008"|"Maternità"|5|3|6
"CSIC871008"|"malattia"|18|11|8
"CSIC872004"|"Altri"|2|4|4
"CSIC872004"|"Maternità"|1|3|6
"CSIC872004"|"malattia"|7|11|8
"CSIC87300X"|"Altri"|4|4|4
"CSIC87300X"|"Maternità"|2|3|6
"CSIC87300X"|"malattia"|14|11|8
"CSIC87400Q"|"Altri"|6|4|4
"CSIC87400Q"|"Maternità"|0|3|6
"CSIC87400Q"|"malattia"|5|11|8
"CSIC87500G"|"Altri"|6|4|4
"CSIC87500G"|"Maternità"|2|3|6
"CSIC87500G"|"malattia"|10|11|8
"CSIC87600B"|"Altri"|4|4|4
"CSIC87600B"|"Maternità"|3|3|6
"CSIC87600B"|"malattia"|15|11|8
