codice_scuola|tipo_assenza|scuola|regionale|nazione
"BSIC836004"|"Maternità"|2|3|2
"BSIC836004"|"malattia"|21|15|15
"BSIC836004"|"Altri"|6|8|8
"BSIC83700X"|"malattia"|9|15|15
"BSIC83700X"|"Altri"|10|8|8
"BSIC83700X"|"Maternità"|0|3|2
"BSIC83800Q"|"Altri"|4|8|8
"BSIC83800Q"|"Maternità"|0|3|2
"BSIC83800Q"|"malattia"|8|15|15
"BSIC83900G"|"Maternità"|2|3|2
"BSIC83900G"|"malattia"|12|15|15
"BSIC83900G"|"Altri"|25|8|8
"BSIC84000Q"|"Maternità"|0|3|2
"BSIC84000Q"|"malattia"|35|15|15
"BSIC84000Q"|"Altri"|8|8|8
"BSIC84100G"|"malattia"|10|15|15
"BSIC84100G"|"Altri"|3|8|8
"BSIC84100G"|"Maternità"|0|3|2
"BSIC84200B"|"Maternità"|2|3|2
"BSIC84200B"|"malattia"|8|15|15
"BSIC84200B"|"Altri"|5|8|8
"BSIC843007"|"Maternità"|0|3|2
"BSIC843007"|"malattia"|16|15|15
"BSIC843007"|"Altri"|3|8|8
"BSIC844003"|"Maternità"|13|3|2
"BSIC844003"|"malattia"|8|15|15
"BSIC844003"|"Altri"|3|8|8
"BSIC84500V"|"malattia"|17|15|15
"BSIC84500V"|"Altri"|1|8|8
"BSIC84500V"|"Maternità"|0|3|2
"BSIC84600P"|"Maternità"|6|3|2
"BSIC84600P"|"malattia"|20|15|15
"BSIC84600P"|"Altri"|2|8|8
"BSIC84700E"|"Maternità"|16|3|2
"BSIC84700E"|"malattia"|6|15|15
"BSIC84700E"|"Altri"|6|8|8
"BSIC84800A"|"Maternità"|0|3|2
"BSIC84800A"|"malattia"|7|15|15
"BSIC84800A"|"Altri"|5|8|8
"BSIC849006"|"Altri"|19|8|8
"BSIC849006"|"malattia"|14|15|15
"BSIC849006"|"Maternità"|0|3|2
"BSIC85000A"|"Maternità"|0|3|2
"BSIC85000A"|"malattia"|21|15|15
"BSIC85000A"|"Altri"|24|8|8
"BSIC851006"|"Maternità"|0|3|2
"BSIC851006"|"malattia"|7|15|15
"BSIC851006"|"Altri"|3|8|8
"BSIC852002"|"Maternità"|5|3|2
"BSIC852002"|"malattia"|14|15|15
"BSIC852002"|"Altri"|3|8|8
"BSIC85300T"|"malattia"|8|15|15
"BSIC85300T"|"Altri"|9|8|8
"BSIC85300T"|"Maternità"|16|3|2
"BSIC85400N"|"Maternità"|2|3|2
"BSIC85400N"|"malattia"|9|15|15
"BSIC85400N"|"Altri"|4|8|8
"BSIC85500D"|"Maternità"|0|3|2
"BSIC85500D"|"malattia"|13|15|15
"BSIC85500D"|"Altri"|5|8|8
"BSIC856009"|"Maternità"|0|3|2
"BSIC856009"|"malattia"|12|15|15
"BSIC856009"|"Altri"|4|8|8
"BSIC857005"|"malattia"|5|15|15
"BSIC857005"|"Altri"|3|8|8
"BSIC857005"|"Maternità"|0|3|2
"BSIC858001"|"Maternità"|6|3|2
"BSIC858001"|"malattia"|22|15|15
"BSIC858001"|"Altri"|7|8|8
"BSIC85900R"|"Maternità"|0|3|2
"BSIC85900R"|"malattia"|29|15|15
"BSIC85900R"|"Altri"|7|8|8
"BSIC860001"|"Maternità"|0|3|2
"BSIC860001"|"malattia"|8|15|15
"BSIC860001"|"Altri"|11|8|8
"BSIC86100R"|"malattia"|8|15|15
"BSIC86100R"|"Altri"|5|8|8
"BSIC86100R"|"Maternità"|4|3|2
"BSIC86200L"|"Maternità"|0|3|2
"BSIC86200L"|"malattia"|16|15|15
"BSIC86200L"|"Altri"|2|8|8
"BSIC86300C"|"Maternità"|2|3|2
"BSIC86300C"|"malattia"|16|15|15
"BSIC86300C"|"Altri"|5|8|8
"BSIC864008"|"Maternità"|0|3|2
"BSIC864008"|"malattia"|32|15|15
"BSIC864008"|"Altri"|6|8|8
"BSIC865004"|"Altri"|6|8|8
"BSIC865004"|"malattia"|6|15|15
"BSIC865004"|"Maternità"|12|3|2
"BSIC86600X"|"Maternità"|6|3|2
"BSIC86600X"|"malattia"|12|15|15
"BSIC86600X"|"Altri"|6|8|8
"BSIC86700Q"|"Maternità"|10|3|2
"BSIC86700Q"|"malattia"|17|15|15
"BSIC86700Q"|"Altri"|9|8|8
"BSIC86800G"|"Maternità"|5|3|2
"BSIC86800G"|"malattia"|9|15|15
"BSIC86800G"|"Altri"|2|8|8
"BSIC86900B"|"malattia"|15|15|15
"BSIC86900B"|"Altri"|22|8|8
"BSIC86900B"|"Maternità"|0|3|2
"BSIC87000G"|"Altri"|13|8|8
"BSIC87000G"|"Maternità"|0|3|2
"BSIC87000G"|"malattia"|12|15|15
"BSIC87100B"|"Maternità"|0|3|2
"BSIC87100B"|"malattia"|19|15|15
"BSIC87100B"|"Altri"|8|8|8
"BSIC872007"|"Maternità"|10|3|2
"BSIC872007"|"malattia"|9|15|15
"BSIC872007"|"Altri"|6|8|8
"BSIC873003"|"malattia"|8|15|15
"BSIC873003"|"Altri"|14|8|8
"BSIC873003"|"Maternità"|1|3|2
"BSIC87400V"|"Maternità"|0|3|2
"BSIC87400V"|"malattia"|15|15|15
"BSIC87400V"|"Altri"|1|8|8
"BSIC87500P"|"Maternità"|0|3|2
"BSIC87500P"|"malattia"|5|15|15
"BSIC87500P"|"Altri"|2|8|8
"BSIC87600E"|"Maternità"|0|3|2
"BSIC87600E"|"malattia"|10|15|15
"BSIC87600E"|"Altri"|0|8|8
"BSIC87700A"|"malattia"|16|15|15
"BSIC87700A"|"Altri"|9|8|8
"BSIC87700A"|"Maternità"|0|3|2
"BSIC878006"|"Maternità"|0|3|2
"BSIC878006"|"malattia"|18|15|15
"BSIC878006"|"Altri"|3|8|8
"BSIC879002"|"Maternità"|1|3|2
"BSIC879002"|"malattia"|22|15|15
"BSIC879002"|"Altri"|3|8|8
"BSIC880006"|"Maternità"|11|3|2
"BSIC880006"|"malattia"|15|15|15
"BSIC880006"|"Altri"|13|8|8
"BSIC881002"|"Altri"|2|8|8
"BSIC881002"|"malattia"|8|15|15
"BSIC881002"|"Maternità"|0|3|2
"BSIC88200T"|"Maternità"|0|3|2
"BSIC88200T"|"malattia"|5|15|15
"BSIC88200T"|"Altri"|5|8|8
"BSIC88300N"|"Maternità"|1|3|2
"BSIC88300N"|"malattia"|20|15|15
"BSIC88300N"|"Altri"|7|8|8
"BSIC88400D"|"Maternità"|10|3|2
"BSIC88400D"|"malattia"|24|15|15
"BSIC88400D"|"Altri"|11|8|8
"BSIC885009"|"malattia"|11|15|15
"BSIC885009"|"Altri"|3|8|8
"BSIC885009"|"Maternità"|8|3|2
"BSIC886005"|"Altri"|12|8|8
"BSIC886005"|"Maternità"|6|3|2
"BSIC886005"|"malattia"|20|15|15
"BSIC887001"|"Maternità"|10|3|2
"BSIC887001"|"malattia"|13|15|15
"BSIC887001"|"Altri"|16|8|8
"BSIC88800R"|"Maternità"|4|3|2
"BSIC88800R"|"malattia"|20|15|15
"BSIC88800R"|"Altri"|11|8|8
"BSIC88900L"|"malattia"|5|15|15
"BSIC88900L"|"Altri"|4|8|8
"BSIC88900L"|"Maternità"|1|3|2
"BSIS001009"|"Maternità"|0|3|2
"BSIS001009"|"malattia"|22|15|15
"BSIS001009"|"Altri"|7|8|8
"BSIS003001"|"Maternità"|10|3|2
"BSIS003001"|"malattia"|12|15|15
"BSIS003001"|"Altri"|3|8|8
"BSIS00400R"|"Maternità"|9|3|2
"BSIS00400R"|"malattia"|12|15|15
"BSIS00400R"|"Altri"|8|8|8
"BSIS00600C"|"malattia"|16|15|15
"BSIS00600C"|"Altri"|7|8|8
"BSIS00600C"|"Maternità"|0|3|2
"BSIS007008"|"Maternità"|0|3|2
"BSIS007008"|"malattia"|13|15|15
"BSIS007008"|"Altri"|6|8|8
"BSIS008004"|"Maternità"|4|3|2
"BSIS008004"|"malattia"|14|15|15
"BSIS008004"|"Altri"|18|8|8
"BSIS00900X"|"Maternità"|4|3|2
"BSIS00900X"|"malattia"|5|15|15
"BSIS00900X"|"Altri"|4|8|8
"BSIS01100X"|"Altri"|3|8|8
"BSIS01100X"|"malattia"|14|15|15
"BSIS01100X"|"Maternità"|1|3|2
"BSIS01200Q"|"Maternità"|5|3|2
"BSIS01200Q"|"malattia"|23|15|15
"BSIS01200Q"|"Altri"|7|8|8
"BSIS01300G"|"Maternità"|1|3|2
"BSIS01300G"|"malattia"|14|15|15
"BSIS01300G"|"Altri"|12|8|8
"BSIS01400B"|"Maternità"|1|3|2
"BSIS01400B"|"malattia"|11|15|15
"BSIS01400B"|"Altri"|14|8|8
"BSIS016003"|"malattia"|25|15|15
"BSIS016003"|"Altri"|18|8|8
"BSIS016003"|"Maternità"|1|3|2
"BSIS01700V"|"Altri"|25|8|8
"BSIS01700V"|"Maternità"|4|3|2
"BSIS01700V"|"malattia"|13|15|15
"BSIS01800P"|"Maternità"|0|3|2
"BSIS01800P"|"malattia"|7|15|15
"BSIS01800P"|"Altri"|7|8|8
"BSIS02200A"|"Maternità"|3|3|2
"BSIS02200A"|"malattia"|13|15|15
"BSIS02200A"|"Altri"|2|8|8
"BSIS023006"|"malattia"|5|15|15
"BSIS023006"|"Altri"|4|8|8
"BSIS023006"|"Maternità"|0|3|2
"BSIS024002"|"Maternità"|0|3|2
"BSIS024002"|"malattia"|10|15|15
"BSIS024002"|"Altri"|7|8|8
"BSIS02700D"|"Maternità"|0|3|2
"BSIS02700D"|"malattia"|13|15|15
"BSIS02700D"|"Altri"|10|8|8
"BSMM073004"|"Maternità"|8|3|2
"BSMM073004"|"malattia"|5|15|15
"BSMM073004"|"Altri"|2|8|8
"BSMM07700B"|"malattia"|26|15|15
"BSMM07700B"|"Altri"|35|8|8
"BSMM07700B"|"Maternità"|2|3|2
"BSMM079003"|"Maternità"|0|3|2
"BSMM079003"|"malattia"|3|15|15
"BSMM079003"|"Altri"|6|8|8
"BSMM08400E"|"Maternità"|0|3|2
"BSMM08400E"|"malattia"|15|15|15
"BSMM08400E"|"Altri"|2|8|8
"BSMM08900N"|"Maternità"|0|3|2
"BSMM08900N"|"malattia"|13|15|15
"BSMM08900N"|"Altri"|4|8|8
"BSMM09700L"|"Altri"|7|8|8
"BSMM09700L"|"malattia"|25|15|15
"BSMM09700L"|"Maternità"|3|3|2
"BSMM099008"|"Maternità"|0|3|2
"BSMM099008"|"malattia"|5|15|15
"BSMM099008"|"Altri"|1|8|8
"BSMM10300P"|"Maternità"|0|3|2
"BSMM10300P"|"malattia"|16|15|15
"BSMM10300P"|"Altri"|6|8|8
"BSMM11100N"|"Maternità"|0|3|2
"BSMM11100N"|"malattia"|3|15|15
"BSMM11100N"|"Altri"|2|8|8
"BSMM13900D"|"malattia"|7|15|15
"BSMM13900D"|"Altri"|8|8|8
"BSMM13900D"|"Maternità"|0|3|2
"BSMM14100D"|"Maternità"|0|3|2
"BSMM14100D"|"malattia"|2|15|15
"BSMM14100D"|"Altri"|4|8|8
"BSMM14500R"|"Maternità"|0|3|2
"BSMM14500R"|"malattia"|36|15|15
"BSMM14500R"|"Altri"|1|8|8
"BSMM14700C"|"Maternità"|0|3|2
"BSMM14700C"|"malattia"|4|15|15
"BSMM14700C"|"Altri"|2|8|8
"BSMM151004"|"malattia"|9|15|15
"BSMM151004"|"Altri"|14|8|8
"BSMM151004"|"Maternità"|0|3|2
"BSMM15300Q"|"Maternità"|0|3|2
"BSMM15300Q"|"malattia"|3|15|15
"BSMM15300Q"|"Altri"|3|8|8
"BSMM16700N"|"Maternità"|1|3|2
"BSMM16700N"|"malattia"|3|15|15
"BSMM16700N"|"Altri"|6|8|8
"BSPC01000A"|"Maternità"|0|3|2
"BSPC01000A"|"malattia"|11|15|15
"BSPC01000A"|"Altri"|2|8|8
"BSPC020001"|"malattia"|20|15|15
"BSPC020001"|"Altri"|2|8|8
"BSPC020001"|"Maternità"|1|3|2
"BSPM020005"|"Maternità"|1|3|2
"BSPM020005"|"malattia"|27|15|15
"BSPM020005"|"Altri"|6|8|8
"BSPM04000A"|"Maternità"|0|3|2
"BSPM04000A"|"malattia"|4|15|15
"BSPM04000A"|"Altri"|21|8|8
"BSPS01000D"|"Maternità"|0|3|2
"BSPS01000D"|"malattia"|19|15|15
"BSPS01000D"|"Altri"|26|8|8
"BSPS03000P"|"Altri"|10|8|8
"BSPS03000P"|"malattia"|14|15|15
"BSPS03000P"|"Maternità"|0|3|2
"BSPS05000X"|"Maternità"|0|3|2
"BSPS05000X"|"malattia"|4|15|15
"BSPS05000X"|"Altri"|20|8|8
"BSPS070005"|"Maternità"|0|3|2
"BSPS070005"|"malattia"|20|15|15
"BSPS070005"|"Altri"|17|8|8
"BSPS11000A"|"Maternità"|1|3|2
"BSPS11000A"|"malattia"|18|15|15
"BSPS11000A"|"Altri"|39|8|8
"BSRC028018"|"malattia"|15|15|15
"BSRC028018"|"Altri"|10|8|8
"BSRC028018"|"Maternità"|0|3|2
"BSRC029014"|"Maternità"|3|3|2
"BSRC029014"|"malattia"|11|15|15
"BSRC029014"|"Altri"|26|8|8
"BSRC03401G"|"Altri"|8|8|8
"BSRC03401G"|"Maternità"|7|3|2
"BSRC03401G"|"malattia"|16|15|15
"BSRH02000T"|"Maternità"|12|3|2
"BSRH02000T"|"malattia"|8|15|15
"BSRH02000T"|"Altri"|18|8|8
"BSRH031019"|"malattia"|6|15|15
"BSRH031019"|"Altri"|3|8|8
"BSRH031019"|"Maternità"|3|3|2
"BSRI01000P"|"Maternità"|7|3|2
"BSRI01000P"|"malattia"|25|15|15
"BSRI01000P"|"Altri"|5|8|8
"BSRI03201L"|"Maternità"|2|3|2
"BSRI03201L"|"malattia"|13|15|15
"BSRI03201L"|"Altri"|5|8|8
"BSSL05000R"|"Maternità"|1|3|2
"BSSL05000R"|"malattia"|12|15|15
"BSSL05000R"|"Altri"|19|8|8
"BSTA01000V"|"malattia"|27|15|15
"BSTA01000V"|"Altri"|9|8|8
"BSTA01000V"|"Maternità"|1|3|2
"BSTD02000X"|"Maternità"|0|3|2
"BSTD02000X"|"malattia"|11|15|15
"BSTD02000X"|"Altri"|5|8|8
"BSTD070001"|"Maternità"|0|3|2
"BSTD070001"|"malattia"|16|15|15
"BSTD070001"|"Altri"|6|8|8
"BSTD15000L"|"Maternità"|0|3|2
"BSTD15000L"|"malattia"|14|15|15
"BSTD15000L"|"Altri"|14|8|8
"BSTF01000G"|"Altri"|7|8|8
"BSTF01000G"|"malattia"|18|15|15
"BSTF01000G"|"Maternità"|5|3|2
"BSTF033019"|"Maternità"|0|3|2
"BSTF033019"|"Altri"|4|8|8
"BSTF033019"|"malattia"|5|15|15
"BSTL01000Q"|"Altri"|14|8|8
"BSTL01000Q"|"malattia"|15|15|15
"BSTL01000Q"|"Maternità"|0|3|2
"CAEE009005"|"malattia"|21|18|15
"CAEE009005"|"Altri"|9|10|8
"CAEE009005"|"Maternità"|0|1|2
"CAEE017004"|"malattia"|27|18|15
"CAEE017004"|"Maternità"|0|1|2
"CAEE017004"|"Altri"|10|10|8
"CAEE025003"|"Altri"|35|10|8
"CAEE025003"|"Maternità"|0|1|2
"CAEE025003"|"malattia"|14|18|15
"CAEE02700P"|"Maternità"|2|1|2
"CAEE02700P"|"malattia"|29|18|15
"CAEE02700P"|"Altri"|6|10|8
"CAEE02800E"|"Maternità"|0|1|2
"CAEE02800E"|"malattia"|8|18|15
"CAEE02800E"|"Altri"|7|10|8
"CAEE02900A"|"malattia"|25|18|15
"CAEE02900A"|"Altri"|8|10|8
"CAEE02900A"|"Maternità"|0|1|2
"CAEE03100A"|"Maternità"|0|1|2
"CAEE03100A"|"malattia"|18|18|15
"CAEE03100A"|"Altri"|6|10|8
"CAEE032006"|"Maternità"|0|1|2
"CAEE032006"|"malattia"|6|18|15
"CAEE032006"|"Altri"|3|10|8
"CAEE033002"|"Maternità"|0|1|2
"CAEE033002"|"malattia"|51|18|15
"CAEE033002"|"Altri"|17|10|8
"CAEE03500N"|"malattia"|9|18|15
"CAEE03500N"|"Altri"|8|10|8
"CAEE03500N"|"Maternità"|2|1|2
"CAEE037009"|"Maternità"|0|1|2
"CAEE037009"|"malattia"|12|18|15
"CAEE037009"|"Altri"|7|10|8
"CAEE038005"|"Maternità"|0|1|2
"CAEE038005"|"malattia"|43|18|15
"CAEE038005"|"Altri"|2|10|8
"CAEE039001"|"Maternità"|0|1|2
"CAEE039001"|"malattia"|11|18|15
"CAEE039001"|"Altri"|13|10|8
"CAEE046004"|"Maternità"|1|1|2
"CAEE046004"|"malattia"|46|18|15
"CAEE046004"|"Altri"|9|10|8
"CAEE04900G"|"malattia"|25|18|15
"CAEE04900G"|"Maternità"|2|1|2
"CAEE04900G"|"Altri"|23|10|8
"CAEE054003"|"Maternità"|0|1|2
"CAEE054003"|"malattia"|32|18|15
"CAEE054003"|"Altri"|4|10|8
"CAEE05600P"|"Maternità"|0|1|2
"CAEE05600P"|"malattia"|25|18|15
"CAEE05600P"|"Altri"|7|10|8
"CAEE059006"|"malattia"|13|18|15
"CAEE059006"|"Altri"|6|10|8
"CAEE059006"|"Maternità"|0|1|2
"CAEE07900B"|"Altri"|10|10|8
"CAEE07900B"|"Maternità"|0|1|2
"CAEE07900B"|"malattia"|27|18|15
"CAEE088006"|"Maternità"|0|1|2
"CAEE088006"|"malattia"|30|18|15
"CAEE088006"|"Altri"|4|10|8
"CAEE089002"|"Maternità"|0|1|2
"CAEE089002"|"malattia"|26|18|15
"CAEE089002"|"Altri"|7|10|8
"CAEE090006"|"malattia"|21|18|15
"CAEE090006"|"Altri"|7|10|8
"CAEE090006"|"Maternità"|6|1|2
"CAEE09200T"|"Maternità"|0|1|2
"CAEE09200T"|"malattia"|25|18|15
"CAEE09200T"|"Altri"|13|10|8
"CAEE09300N"|"Maternità"|0|1|2
"CAEE09300N"|"malattia"|22|18|15
"CAEE09300N"|"Altri"|1|10|8
"CAEE09400D"|"Maternità"|0|1|2
"CAEE09400D"|"malattia"|33|18|15
"CAEE09400D"|"Altri"|23|10|8
"CAEE09800R"|"malattia"|29|18|15
"CAEE09800R"|"Altri"|5|10|8
"CAEE09800R"|"Maternità"|0|1|2
"CAIC80100C"|"Maternità"|0|1|2
"CAIC80100C"|"malattia"|21|18|15
"CAIC80100C"|"Altri"|15|10|8
"CAIC802008"|"Maternità"|1|1|2
"CAIC802008"|"malattia"|13|18|15
"CAIC802008"|"Altri"|6|10|8
"CAIC80600G"|"Maternità"|0|1|2
"CAIC80600G"|"malattia"|32|18|15
"CAIC80600G"|"Altri"|3|10|8
"CAIC80700B"|"Altri"|7|10|8
"CAIC80700B"|"malattia"|26|18|15
"CAIC80700B"|"Maternità"|0|1|2
"CAIC808007"|"Maternità"|0|1|2
"CAIC808007"|"malattia"|16|18|15
"CAIC808007"|"Altri"|9|10|8
"CAIC810007"|"Maternità"|0|1|2
"CAIC810007"|"malattia"|11|18|15
"CAIC810007"|"Altri"|8|10|8
"CAIC81200V"|"Maternità"|0|1|2
"CAIC81200V"|"malattia"|19|18|15
"CAIC81200V"|"Altri"|4|10|8
"CAIC81300P"|"malattia"|36|18|15
"CAIC81300P"|"Altri"|25|10|8
"CAIC81300P"|"Maternità"|2|1|2
"CAIC81400E"|"Maternità"|0|1|2
"CAIC81400E"|"malattia"|11|18|15
"CAIC81400E"|"Altri"|5|10|8
"CAIC81500A"|"Maternità"|0|1|2
"CAIC81500A"|"malattia"|22|18|15
"CAIC81500A"|"Altri"|4|10|8
"CAIC816006"|"Maternità"|0|1|2
"CAIC816006"|"malattia"|24|18|15
"CAIC816006"|"Altri"|11|10|8
"CAIC817002"|"malattia"|11|18|15
"CAIC817002"|"Altri"|10|10|8
"CAIC817002"|"Maternità"|0|1|2
"CAIC81800T"|"Maternità"|0|1|2
"CAIC81800T"|"malattia"|22|18|15
"CAIC81800T"|"Altri"|13|10|8
"CAIC82000T"|"Maternità"|0|1|2
"CAIC82000T"|"malattia"|44|18|15
"CAIC82000T"|"Altri"|11|10|8
"CAIC82100N"|"Maternità"|4|1|2
"CAIC82100N"|"malattia"|9|18|15
"CAIC82100N"|"Altri"|10|10|8
"CAIC82200D"|"Maternità"|6|1|2
"CAIC82200D"|"malattia"|9|18|15
"CAIC82200D"|"Altri"|14|10|8
"CAIC823009"|"Maternità"|1|1|2
"CAIC823009"|"malattia"|16|18|15
"CAIC823009"|"Altri"|19|10|8
"CAIC824005"|"Maternità"|0|1|2
"CAIC824005"|"Altri"|17|10|8
"CAIC824005"|"malattia"|6|18|15
"CAIC825001"|"Maternità"|0|1|2
"CAIC825001"|"malattia"|33|18|15
"CAIC825001"|"Altri"|8|10|8
"CAIC82600R"|"Altri"|6|10|8
"CAIC82600R"|"malattia"|11|18|15
"CAIC82600R"|"Maternità"|0|1|2
"CAIC82700L"|"Maternità"|0|1|2
"CAIC82700L"|"malattia"|19|18|15
"CAIC82700L"|"Altri"|13|10|8
"CAIC82800C"|"Maternità"|0|1|2
"CAIC82800C"|"Altri"|39|10|8
"CAIC82800C"|"malattia"|26|18|15
"CAIC829008"|"Maternità"|0|1|2
"CAIC829008"|"malattia"|13|18|15
"CAIC829008"|"Altri"|3|10|8
"CAIC83000C"|"malattia"|14|18|15
"CAIC83000C"|"Maternità"|0|1|2
"CAIC83000C"|"Altri"|14|10|8
"CAIC831008"|"Altri"|12|10|8
"CAIC831008"|"Maternità"|0|1|2
"CAIC831008"|"malattia"|6|18|15
"CAIC83300X"|"Maternità"|0|1|2
"CAIC83300X"|"malattia"|11|18|15
"CAIC83300X"|"Altri"|2|10|8
"CAIC83400Q"|"Maternità"|0|1|2
"CAIC83400Q"|"malattia"|41|18|15
"CAIC83400Q"|"Altri"|7|10|8
"CAIC83500G"|"malattia"|2|18|15
"CAIC83500G"|"Altri"|6|10|8
"CAIC83500G"|"Maternità"|1|1|2
"CAIC837007"|"malattia"|19|18|15
"CAIC837007"|"Maternità"|0|1|2
"CAIC837007"|"Altri"|3|10|8
"CAIC83900V"|"Maternità"|0|1|2
"CAIC83900V"|"malattia"|18|18|15
"CAIC83900V"|"Altri"|12|10|8
"CAIC840003"|"Maternità"|2|1|2
"CAIC840003"|"malattia"|16|18|15
"CAIC840003"|"Altri"|10|10|8
"CAIC84100V"|"malattia"|40|18|15
"CAIC84100V"|"Altri"|29|10|8
"CAIC84100V"|"Maternità"|0|1|2
"CAIC84200P"|"Maternità"|0|1|2
"CAIC84200P"|"malattia"|31|18|15
"CAIC84200P"|"Altri"|6|10|8
"CAIC84300E"|"Maternità"|10|1|2
"CAIC84300E"|"malattia"|15|18|15
"CAIC84300E"|"Altri"|7|10|8
"CAIC84400A"|"Maternità"|0|1|2
"CAIC84400A"|"malattia"|33|18|15
"CAIC84400A"|"Altri"|14|10|8
"CAIC845006"|"Altri"|2|10|8
"CAIC845006"|"malattia"|16|18|15
"CAIC845006"|"Maternità"|0|1|2
"CAIC846002"|"Maternità"|0|1|2
"CAIC846002"|"malattia"|6|18|15
"CAIC846002"|"Altri"|18|10|8
"CAIC84700T"|"Maternità"|0|1|2
"CAIC84700T"|"malattia"|20|18|15
"CAIC84700T"|"Altri"|9|10|8
"CAIC84800N"|"Maternità"|0|1|2
"CAIC84800N"|"malattia"|42|18|15
"CAIC84800N"|"Altri"|6|10|8
"CAIC85000N"|"malattia"|12|18|15
"CAIC85000N"|"Altri"|4|10|8
"CAIC85000N"|"Maternità"|10|1|2
"CAIC854001"|"Altri"|10|10|8
"CAIC854001"|"Maternità"|0|1|2
"CAIC854001"|"malattia"|26|18|15
"CAIC861004"|"Maternità"|0|1|2
"CAIC861004"|"malattia"|5|18|15
"CAIC861004"|"Altri"|5|10|8
"CAIC86200X"|"Maternità"|0|1|2
"CAIC86200X"|"malattia"|23|18|15
"CAIC86200X"|"Altri"|9|10|8
"CAIC86300Q"|"malattia"|19|18|15
"CAIC86300Q"|"Altri"|12|10|8
"CAIC86300Q"|"Maternità"|0|1|2
"CAIC86400G"|"Maternità"|2|1|2
"CAIC86400G"|"malattia"|9|18|15
"CAIC86400G"|"Altri"|4|10|8
"CAIC86500B"|"Maternità"|0|1|2
"CAIC86500B"|"malattia"|7|18|15
"CAIC86500B"|"Altri"|6|10|8
"CAIC866007"|"Maternità"|0|1|2
"CAIC866007"|"malattia"|15|18|15
"CAIC866007"|"Altri"|14|10|8
"CAIC867003"|"malattia"|26|18|15
"CAIC867003"|"Altri"|4|10|8
"CAIC867003"|"Maternità"|0|1|2
"CAIC86800V"|"Maternità"|0|1|2
"CAIC86800V"|"malattia"|13|18|15
"CAIC86800V"|"Altri"|6|10|8
"CAIC86900P"|"Maternità"|0|1|2
"CAIC86900P"|"malattia"|11|18|15
"CAIC86900P"|"Altri"|3|10|8
"CAIC87000V"|"Maternità"|0|1|2
"CAIC87000V"|"malattia"|14|18|15
"CAIC87000V"|"Altri"|7|10|8
"CAIC87100P"|"Altri"|13|10|8
"CAIC87100P"|"malattia"|10|18|15
"CAIC87100P"|"Maternità"|0|1|2
"CAIC87200E"|"Maternità"|0|1|2
"CAIC87200E"|"malattia"|14|18|15
"CAIC87200E"|"Altri"|7|10|8
"CAIC87300A"|"Maternità"|11|1|2
"CAIC87300A"|"malattia"|28|18|15
"CAIC87300A"|"Altri"|8|10|8
"CAIC874006"|"Maternità"|0|1|2
"CAIC874006"|"malattia"|20|18|15
"CAIC874006"|"Altri"|3|10|8
"CAIC875002"|"malattia"|14|18|15
"CAIC875002"|"Altri"|7|10|8
"CAIC875002"|"Maternità"|0|1|2
"CAIC87600T"|"Maternità"|0|1|2
"CAIC87600T"|"malattia"|19|18|15
"CAIC87600T"|"Altri"|9|10|8
"CAIC87700N"|"Maternità"|0|1|2
"CAIC87700N"|"malattia"|19|18|15
"CAIC87700N"|"Altri"|4|10|8
"CAIC87800D"|"Maternità"|0|1|2
"CAIC87800D"|"malattia"|15|18|15
"CAIC87800D"|"Altri"|9|10|8
"CAIC879009"|"malattia"|8|18|15
"CAIC879009"|"Altri"|5|10|8
"CAIC879009"|"Maternità"|3|1|2
"CAIC88000D"|"Maternità"|0|1|2
"CAIC88000D"|"malattia"|24|18|15
"CAIC88000D"|"Altri"|14|10|8
"CAIC881009"|"Maternità"|0|1|2
"CAIC881009"|"malattia"|13|18|15
"CAIC881009"|"Altri"|8|10|8
"CAIS00100L"|"Maternità"|0|1|2
"CAIS00100L"|"malattia"|16|18|15
"CAIS00100L"|"Altri"|11|10|8
"CAIS00200C"|"malattia"|29|18|15
"CAIS00200C"|"Altri"|5|10|8
"CAIS00200C"|"Maternità"|0|1|2
"CAIS004004"|"Maternità"|0|1|2
"CAIS004004"|"malattia"|19|18|15
"CAIS004004"|"Altri"|7|10|8
"CAIS00600Q"|"Maternità"|0|1|2
"CAIS00600Q"|"malattia"|11|18|15
"CAIS00600Q"|"Altri"|7|10|8
"CAIS00700G"|"Maternità"|0|1|2
"CAIS00700G"|"malattia"|12|18|15
"CAIS00700G"|"Altri"|12|10|8
"CAIS00800B"|"Altri"|7|10|8
"CAIS00800B"|"malattia"|11|18|15
"CAIS00800B"|"Maternità"|1|1|2
"CAIS009007"|"Maternità"|0|1|2
"CAIS009007"|"malattia"|6|18|15
"CAIS009007"|"Altri"|6|10|8
"CAIS011007"|"Maternità"|0|1|2
"CAIS011007"|"malattia"|19|18|15
"CAIS011007"|"Altri"|5|10|8
"CAIS012003"|"Maternità"|0|1|2
"CAIS012003"|"malattia"|9|18|15
"CAIS012003"|"Altri"|13|10|8
"CAIS01300V"|"malattia"|32|18|15
"CAIS01300V"|"Altri"|18|10|8
"CAIS01300V"|"Maternità"|1|1|2
"CAIS01400P"|"Maternità"|1|1|2
"CAIS01400P"|"malattia"|15|18|15
"CAIS01400P"|"Altri"|5|10|8
"CAIS01600A"|"Maternità"|1|1|2
"CAIS01600A"|"malattia"|9|18|15
